tconst	emotionTags	emtionName	emotionScore
tt0100405	Comedy,Romance	Romance	65.47
tt0100530	Drama,Romance,Thriller	Romance	20.27
tt0100680	Drama,Romance	Romance	6.98
tt0100934	Drama,Romance	Romance	37.25
tt0101258	Crime,Drama,Romance	Romance	32.5
tt0101316	Biography,Drama,Romance	Romance	16.67
tt0101318	Drama,Romance	Romance	18.64
tt0101523	Comedy,Fantasy,Romance	Romance	63.64
tt0101545	Comedy,Romance	Romance	29.63
tt0101640	Drama,History,Romance	Romance	19.64
tt0101745	Comedy,Drama,Romance	Romance	57.14
tt0101748	Comedy,Drama,Romance	Romance	19.05
tt0101787	Drama,Romance	Romance	36.96
tt0101862	Comedy,Family,Romance	Romance	68.0
tt0101898	Drama,Romance	Romance	36.17
tt0101912	Comedy,Drama,Romance	Romance	48.19
tt0101985	Crime,Drama,Romance	Romance	20.0
tt0102011	Comedy,Drama,Romance	Romance	86.36
tt0102164	Comedy,Crime,Romance	Romance	10.0
tt0102175	Drama,Romance	Romance	36.21
tt0102216	Comedy,Romance	Romance	68.52
tt0102343	Comedy,Fantasy,Romance	Romance	80.0
tt0102388	Drama,Romance	Romance	17.74
tt0102395	Comedy,Fantasy,Romance	Romance	67.44
tt0102587	Animation,Drama,Romance	Romance	34.57
tt0102598	Comedy,Romance	Romance	34.55
tt0102609	Comedy,Drama,Romance	Romance	32.08
tt0102713	Drama,Romance	Romance	6.9
tt0102721	Drama,Romance	Romance	37.21
tt0102768	Drama,Romance	Romance	19.47
tt0102782	Adventure,Drama,Romance	Romance	41.86
tt0102825	Drama,Musical,Romance	Romance	54.55
tt0102951	Comedy,Romance	Romance	46.58
tt0103030	Comedy,Drama,Romance	Romance	55.56
tt0103251	Drama,Romance	Romance	11.76
tt0103791	Comedy,Drama,Romance	Romance	32.0
tt0103855	Drama,Music,Romance	Romance	33.33
tt0103859	Comedy,Drama,Romance	Romance	58.0
tt0103994	Drama,Romance	Romance	10.9
tt0104036	Crime,Drama,Romance	Romance	13.66
tt0104040	Comedy,Drama,Romance	Romance	41.18
tt0104181	Drama,History,Romance	Romance	10.2
tt0104231	Adventure,Drama,Romance	Romance	33.33
tt0104237	Drama,Romance	Romance	31.58
tt0104291	Drama,Romance,Sci-Fi	Romance	34.48
tt0104412	Comedy,Drama,Romance	Romance	33.33
tt0104438	Comedy,Romance,Thriller	Romance	30.0
tt0104452	Comedy,Romance	Romance	43.64
tt0104454	Drama,Romance	Romance	32.99
tt0104466	Comedy,Drama,Romance	Romance	48.24
tt0104507	Drama,Romance,War	Romance	9.09
tt0104545	Comedy,Drama,Romance	Romance	34.15
tt0104561	Comedy,Drama,Romance	Romance	40.62
tt0104605	Action,Romance,Thriller	Romance	46.67
tt0104695	Comedy,Drama,Romance	Romance	47.95
tt0104779	Drama,Romance,Thriller	Romance	44.74
tt0104839	Adventure,Drama,Romance	Romance	30.65
tt0104850	Comedy,Romance,Sci-Fi	Romance	51.32
tt0104860	Comedy,Fantasy,Romance	Romance	33.33
tt0104926	Comedy,Romance,Sport	Romance	50.98
tt0105130	Comedy,Drama,Romance	Romance	66.67
tt0105165	Comedy,Fantasy,Romance	Romance	57.89
tt0105271	Drama,Romance,Thriller	Romance	53.33
tt0105391	Drama,Romance,Thriller	Romance	18.0
tt0105415	Comedy,Drama,Romance	Romance	63.53
tt0105682	Drama,Romance	Romance	22.22
tt0106226	Drama,Romance	Romance	16.76
tt0106332	Drama,Music,Romance	Romance	8.33
tt0106375	Comedy,Family,Romance	Romance	45.16
tt0106387	Comedy,Drama,Romance	Romance	45.24
tt0106471	Drama,Mystery,Romance	Romance	20.66
tt0106489	Crime,Drama,Romance	Romance	22.44
tt0106673	Comedy,Romance	Romance	47.14
tt0106834	Comedy,Drama,Romance	Romance	36.73
tt0106941	Comedy,Drama,Romance	Romance	75.0
tt0107048	Comedy,Fantasy,Romance	Romance	56.68
tt0107050	Comedy,Drama,Romance	Romance	38.64
tt0107151	Drama,Romance	Romance	12.36
tt0107156	Comedy,Drama,Romance	Romance	34.09
tt0107209	Drama,Fantasy,Romance	Romance	32.35
tt0107211	Drama,Romance	Romance	16.41
tt0107438	Comedy,Family,Romance	Romance	43.75
tt0107468	Drama,Romance	Romance	12.24
tt0107611	Drama,Romance	Romance	22.86
tt0107616	Comedy,Drama,Romance	Romance	30.17
tt0107617	Drama,Music,Romance	Romance	26.67
tt0107711	Action,Drama,Romance	Romance	14.75
tt0107822	Drama,Music,Romance	Romance	34.98
tt0107840	Drama,Romance	Romance	32.35
tt0107889	Action,Drama,Romance	Romance	18.92
tt0107943	Drama,Romance	Romance	13.51
tt0107983	Crime,Drama,Romance	Romance	23.91
tt0108101	Biography,Drama,Romance	Romance	6.52
tt0108160	Comedy,Drama,Romance	Romance	84.68
tt0108174	Comedy,Romance	Romance	52.38
tt0108185	Drama,Mystery,Romance	Romance	28.3
tt0108186	Comedy,Drama,Romance	Romance	45.0
tt0108399	Crime,Drama,Romance	Romance	17.33
tt0108451	Comedy,Drama,Romance	Romance	40.96
tt0109117	Comedy,Family,Romance	Romance	53.19
tt0109198	Action,Adventure,Romance	Romance	37.78
tt0109219	Comedy,Drama,Romance	Romance	38.0
tt0109306	Drama,Romance	Romance	22.22
tt0109361	Adventure,Comedy,Romance	Romance	13.19
tt0109456	Mystery,Romance,Thriller	Romance	34.78
tt0109484	Comedy,Drama,Romance	Romance	48.98
tt0109555	Drama,Romance,Thriller	Romance	45.45
tt0109758	Comedy,Crime,Romance	Romance	30.43
tt0109830	Drama,Romance	Romance	30.02
tt0109831	Comedy,Drama,Romance	Romance	0.0
tt0110027	Action,Fantasy,Romance	Romance	35.0
tt0110093	Action,Comedy,Romance	Romance	88.89
tt0110099	Comedy,Romance	Romance	78.21
tt0110146	Drama,Romance	Romance	52.5
tt0110167	Comedy,Drama,Romance	Romance	44.05
tt0110213	Adventure,Family,Romance	Romance	2.38
tt0110216	Comedy,Romance,Sci-Fi	Romance	57.14
tt0110308	Crime,Drama,Romance	Romance	54.07
tt0110322	Drama,Romance,War	Romance	28.46
tt0110366	Comedy,Family,Romance	Romance	44.44
tt0110367	Drama,Family,Romance	Romance	27.45
tt0110516	Comedy,Romance	Romance	36.54
tt0110612	Comedy,Romance	Romance	39.13
tt0110737	Comedy,Romance	Romance	30.77
tt0110889	Drama,Romance	Romance	13.16
tt0110950	Comedy,Drama,Romance	Romance	37.82
tt0111201	Comedy,Drama,Romance	Romance	60.49
tt0111400	Action,Mystery,Romance	Romance	12.77
tt0111418	Comedy,Drama,Romance	Romance	47.62
tt0111495	Drama,Mystery,Romance	Romance	13.64
tt0111507	Comedy,Drama,Romance	Romance	29.9
tt0111693	Drama,Romance	Romance	20.79
tt0111797	Comedy,Drama,Romance	Romance	0.0
tt0112346	Comedy,Drama,Romance	Romance	40.53
tt0112471	Drama,Romance	Romance	38.96
tt0112553	Drama,Musical,Romance	Romance	37.5
tt0112579	Drama,Romance	Romance	19.64
tt0112585	Comedy,Drama,Romance	Romance	24.32
tt0112679	Drama,Romance	Romance	39.62
tt0112697	Comedy,Romance	Romance	61.84
tt0112870	Drama,Romance	Romance	50.0
tt0112883	Comedy,Drama,Romance	Romance	64.39
tt0113010	Action,Crime,Romance	Romance	17.46
tt0113041	Comedy,Family,Romance	Romance	40.3
tt0113071	Action,Adventure,Romance	Romance	32.98
tt0113097	Comedy,Romance	Romance	58.93
tt0113117	Comedy,Drama,Romance	Romance	66.94
tt0113228	Comedy,Romance	Romance	43.1
tt0113305	Crime,Drama,Romance	Romance	23.88
tt0113321	Comedy,Drama,Romance	Romance	47.67
tt0113347	Comedy,Drama,Romance	Romance	54.0
tt0113362	Adventure,Drama,Romance	Romance	7.69
tt0113442	Comedy,Family,Romance	Romance	46.3
tt0113537	Comedy,Drama,Romance	Romance	33.33
tt0113627	Drama,Romance	Romance	30.32
tt0113703	Drama,Romance	Romance	8.89
tt0113720	Drama,Romance,War	Romance	14.29
tt0113729	Drama,Romance	Romance	27.27
tt0113749	Comedy,Romance	Romance	85.48
tt0113819	Comedy,Fantasy,Romance	Romance	41.94
tt0113965	Crime,Drama,Romance	Romance	33.33
tt0113986	Comedy,Romance	Romance	78.22
tt0114011	Comedy,Drama,Romance	Romance	37.3
tt0114057	Drama,Romance	Romance	20.83
tt0114086	Drama,Romance	Romance	25.0
tt0114214	Action,Romance,Thriller	Romance	31.22
tt0114319	Comedy,Drama,Romance	Romance	63.85
tt0114345	Drama,Romance	Romance	10.53
tt0114388	Drama,Romance	Romance	28.24
tt0114496	Comedy,Drama,Romance	Romance	60.0
tt0114702	Biography,Drama,Romance	Romance	8.64
tt0114885	Comedy,Drama,Romance	Romance	37.5
tt0114887	Drama,Romance	Romance	20.72
tt0114916	Drama,Romance	Romance	35.09
tt0114924	Comedy,Drama,Romance	Romance	99.5
tt0115561	Drama,Mystery,Romance	Romance	24.24
tt0115639	Comedy,Drama,Romance	Romance	41.08
tt0115640	Comedy,Drama,Romance	Romance	45.4
tt0115644	Drama,Romance	Romance	60.87
tt0115678	Drama,Romance	Romance	35.42
tt0115736	Crime,Romance,Thriller	Romance	26.85
tt0115744	Comedy,Drama,Romance	Romance	45.93
tt0115940	Comedy,Drama,Romance	Romance	36.36
tt0116191	Comedy,Drama,Romance	Romance	38.78
tt0116209	Drama,Romance,War	Romance	18.33
tt0116242	Comedy,Musical,Romance	Romance	89.78
tt0116308	Drama,Romance	Romance	27.59
tt0116531	Comedy,Crime,Romance	Romance	44.44
tt0116621	Biography,Drama,Romance	Romance	46.94
tt0116684	Drama,Romance	Romance	7.26
tt0116695	Comedy,Drama,Romance	Romance	28.74
tt0116722	Drama,Romance	Romance	6.52
tt0117057	Comedy,Drama,Romance	Romance	41.33
tt0117104	Comedy,Drama,Romance	Romance	60.38
tt0117108	Comedy,Romance,Sci-Fi	Romance	39.56
tt0117218	Comedy,Romance,Sci-Fi	Romance	53.4
tt0117247	Comedy,Drama,Romance	Romance	57.89
tt0117283	Comedy,Romance	Romance	36.21
tt0117333	Drama,Fantasy,Romance	Romance	20.63
tt0117364	Drama,Romance	Romance	7.46
tt0117477	Comedy,Drama,Romance	Romance	12.5
tt0117509	Drama,Romance	Romance	18.15
tt0117628	Comedy,Drama,Romance	Romance	52.53
tt0117737	Drama,Mystery,Romance	Romance	23.86
tt0117791	Biography,Drama,Romance	Romance	16.0
tt0117918	Comedy,Drama,Romance	Romance	35.37
tt0117979	Comedy,Romance	Romance	44.76
tt0117991	Comedy,Drama,Romance	Romance	50.0
tt0118001	Comedy,Romance	Romance	43.75
tt0118002	Comedy,Crime,Romance	Romance	74.19
tt0118055	Drama,Romance	Romance	23.33
tt0118556	Comedy,Romance	Romance	66.67
tt0118623	Drama,Romance	Romance	8.7
tt0118691	Comedy,Romance	Romance	41.3
tt0118694	Drama,Romance	Romance	44.33
tt0118698	Drama,History,Romance	Romance	8.7
tt0118750	Comedy,Romance	Romance	55.88
tt0118760	Drama,Romance,Sport	Romance	18.18
tt0118767	Crime,Drama,Romance	Romance	24.49
tt0118798	Comedy,Drama,Romance	Romance	48.25
tt0118799	Comedy,Drama,Romance	Romance	0.0
tt0118842	Comedy,Drama,Romance	Romance	54.71
tt0118843	Comedy,Crime,Romance	Romance	50.0
tt0118845	Drama,Romance	Romance	47.5
tt0118892	Biography,Drama,Romance	Romance	14.4
tt0119079	Drama,Romance	Romance	20.29
tt0119109	Comedy,Romance	Romance	45.45
tt0119114	Comedy,Drama,Romance	Romance	44.78
tt0119141	Comedy,Drama,Romance	Romance	55.15
tt0119217	Drama,Romance	Romance	8.46
tt0119223	Drama,Romance	Romance	18.59
tt0119248	Drama,Romance	Romance	39.53
tt0119250	Crime,Drama,Romance	Romance	16.67
tt0119304	Comedy,Drama,Romance	Romance	40.7
tt0119313	Drama,Romance	Romance	59.88
tt0119314	Drama,Romance,Western	Romance	9.85
tt0119360	Comedy,Romance	Romance	41.67
tt0119381	Drama,Romance	Romance	10.67
tt0119517	Comedy,Drama,Romance	Romance	51.67
tt0119558	Drama,Romance	Romance	8.72
tt0119632	Comedy,Romance	Romance	73.56
tt0119643	Drama,Fantasy,Romance	Romance	42.5
tt0119738	Comedy,Drama,Romance	Romance	81.72
tt0119822	Comedy,Drama,Romance	Romance	12.4
tt0119832	Drama,Romance	Romance	21.62
tt0119843	Drama,Romance	Romance	23.08
tt0119848	Comedy,Romance	Romance	54.55
tt0119861	Drama,Musical,Romance	Romance	52.17
tt0119896	Comedy,Drama,Romance	Romance	44.44
tt0119937	Biography,Drama,Romance	Romance	13.16
tt0120053	Action,Adventure,Romance	Romance	9.29
tt0120112	Drama,Romance	Romance	16.22
tt0120122	Comedy,Crime,Romance	Romance	50.0
tt0120338	Drama,Romance	Romance	1.24
tt0120373	Comedy,Romance	Romance	31.71
tt0120514	Biography,Drama,Romance	Romance	15.53
tt0120520	Drama,Romance	Romance	2.78
tt0120576	Drama,Music,Romance	Romance	62.5
tt0120596	Comedy,Romance	Romance	58.33
tt0120613	Drama,Romance	Romance	28.57
tt0120631	Comedy,Drama,Romance	Romance	30.88
tt0120632	Drama,Fantasy,Romance	Romance	31.23
tt0120647	Action,Drama,Romance	Romance	19.88
tt0120679	Biography,Drama,Romance	Romance	6.05
tt0120703	Comedy,Drama,Romance	Romance	23.08
tt0120731	Drama,Music,Romance	Romance	37.11
tt0120770	Comedy,Music,Romance	Romance	63.71
tt0120772	Comedy,Drama,Romance	Romance	37.96
tt0120788	Biography,Drama,Romance	Romance	34.55
tt0120797	Comedy,Drama,Romance	Romance	73.33
tt0120820	Comedy,Romance	Romance	62.5
tt0120834	Drama,Mystery,Romance	Romance	18.75
tt0120836	Comedy,Romance	Romance	59.02
tt0120888	Comedy,Music,Romance	Romance	83.43
tt0120889	Drama,Fantasy,Romance	Romance	41.25
tt0120894	Crime,Mystery,Romance	Romance	31.25
tt0122459	Comedy,Drama,Romance	Romance	44.68
tt0122541	Comedy,Romance	Romance	40.0
tt0123209	Comedy,Drama,Romance	Romance	31.9
tt0124298	Comedy,Drama,Romance	Romance	23.11
tt0124315	Drama,Romance	Romance	19.81
tt0124595	Drama,Romance,Thriller	Romance	16.67
tt0125022	Comedy,Crime,Romance	Romance	0.47
tt0125439	Comedy,Drama,Romance	Romance	99.84
tt0125971	Comedy,Drama,Romance	Romance	51.61
tt0126886	Comedy,Drama,Romance	Romance	24.12
tt0126916	Drama,Romance,Sport	Romance	10.64
tt0127349	Drama,Mystery,Romance	Romance	14.02
tt0127723	Comedy,Romance	Romance	46.96
tt0128853	Comedy,Drama,Romance	Romance	50.26
tt0129387	Comedy,Romance	Romance	37.62
tt0130121	Comedy,Crime,Romance	Romance	78.33
tt0130444	Biography,Drama,Romance	Romance	13.46
tt0132512	Drama,Romance	Romance	31.37
tt0133363	Drama,Mystery,Romance	Romance	38.46
tt0134154	Drama,Romance,War	Romance	10.49
tt0136244	Adventure,Drama,Romance	Romance	22.22
tt0137338	Comedy,Drama,Romance	Romance	44.63
tt0137494	Action,Crime,Romance	Romance	26.07
tt0138414	Comedy,Drama,Romance	Romance	35.71
tt0138524	Comedy,Crime,Romance	Romance	31.61
tt0138946	Crime,Drama,Romance	Romance	18.98
tt0139134	Drama,Romance	Romance	28.11
tt0139362	Drama,Romance	Romance	45.45
tt0139462	Drama,Romance	Romance	18.7
tt0139699	Comedy,Drama,Romance	Romance	38.01
tt0140379	Comedy,Fantasy,Romance	Romance	37.82
tt0141098	Comedy,Romance	Romance	74.87
tt0144201	Comedy,Drama,Romance	Romance	16.67
tt0144528	Comedy,Romance,Sci-Fi	Romance	51.7
tt0144640	Comedy,Romance	Romance	53.78
tt0145503	Drama,History,Romance	Romance	16.94
tt0145734	Comedy,Drama,Romance	Romance	48.45
tt0147800	Comedy,Drama,Romance	Romance	58.81
tt0149601	Crime,Drama,Romance	Romance	10.0
tt0149624	Drama,Romance,Western	Romance	27.03
tt0150433	Drama,Romance,War	Romance	16.07
tt0150662	Comedy,Drama,Romance	Romance	23.36
tt0151691	Drama,Romance	Romance	37.78
tt0151738	Comedy,Drama,Romance	Romance	37.08
tt0155267	Crime,Romance,Thriller	Romance	43.93
tt0155388	Drama,Romance	Romance	23.33
tt0155722	Drama,Romance	Romance	18.97
tt0156729	Comedy,Drama,Romance	Romance	38.67
tt0156841	Comedy,Drama,Romance	Romance	16.25
tt0156934	Drama,Mystery,Romance	Romance	40.62
tt0157503	Comedy,Romance,Thriller	Romance	42.3
tt0157583	Drama,Mystery,Romance	Romance	17.61
tt0159097	Drama,Romance	Romance	21.47
tt0160862	Comedy,Romance	Romance	33.59
tt0160916	Comedy,Drama,Romance	Romance	31.58
tt0161100	Comedy,Drama,Romance	Romance	53.19
tt0162222	Adventure,Drama,Romance	Romance	43.9
tt0162360	Comedy,Crime,Romance	Romance	69.42
tt0162480	Comedy,Drama,Romance	Romance	57.14
tt0162677	Crime,Drama,Romance	Romance	53.89
tt0162710	Comedy,Music,Romance	Romance	73.81
tt0162866	Drama,History,Romance	Romance	14.04
tt0162973	Comedy,Drama,Romance	Romance	22.97
tt0163187	Comedy,Romance	Romance	85.6
tt0163978	Adventure,Drama,Romance	Romance	14.23
tt0164114	Comedy,Drama,Romance	Romance	54.48
tt0164538	Drama,Romance	Romance	44.19
tt0164756	Comedy,Drama,Romance	Romance	47.46
tt0165859	Drama,Music,Romance	Romance	30.16
tt0166485	Drama,History,Romance	Romance	26.39
tt0167427	Comedy,Romance	Romance	31.01
tt0168501	Comedy,Drama,Romance	Romance	47.5
tt0168987	Comedy,Drama,Romance	Romance	56.57
tt0171356	Comedy,Crime,Romance	Romance	72.83
tt0171359	Drama,Romance,Thriller	Romance	56.21
tt0171433	Comedy,Drama,Romance	Romance	38.58
tt0172396	Drama,Romance	Romance	13.77
tt0173102	Comedy,Musical,Romance	Romance	100.0
tt0174480	Drama,Romance	Romance	34.07
tt0177242	Comedy,Romance	Romance	40.0
tt0177511	Action,Drama,Romance	Romance	100.0
tt0177858	Adventure,Comedy,Romance	Romance	44.9
tt0178737	Comedy,Drama,Romance	Romance	11.96
tt0179098	Drama,Romance	Romance	17.12
tt0179116	Comedy,Drama,Romance	Romance	30.85
tt0183790	Action,Adventure,Romance	Romance	42.73
tt0184526	Action,Comedy,Romance	Romance	37.14
tt0184791	Drama,Romance,Thriller	Romance	11.76
tt0186894	Drama,Romance	Romance	61.15
tt0186975	Comedy,Drama,Romance	Romance	61.76
tt0187231	Comedy,Romance	Romance	0.0
tt0187512	Comedy,Romance	Romance	30.23
tt0188766	Comedy,Drama,Romance	Romance	20.0
tt0190861	Biography,Drama,Romance	Romance	20.0
tt0191636	Drama,History,Romance	Romance	16.42
tt0192071	Comedy,Romance	Romance	67.61
tt0192111	Comedy,Mystery,Romance	Romance	65.09
tt0195778	Drama,Romance	Romance	10.0
tt0196069	Adventure,Drama,Romance	Romance	13.04
tt0198021	Comedy,Drama,Romance	Romance	20.66
tt0199314	Comedy,Romance	Romance	60.71
tt0199725	Drama,Romance,Sport	Romance	42.02
tt0200720	Drama,Romance	Romance	12.71
tt0201485	Drama,Mystery,Romance	Romance	20.27
tt0202402	Comedy,Drama,Romance	Romance	47.06
tt0203009	Drama,Musical,Romance	Romance	76.65
tt0203166	Comedy,Drama,Romance	Romance	40.96
tt0203540	Comedy,Crime,Romance	Romance	45.0
tt0203632	Drama,Mystery,Romance	Romance	25.32
tt0204175	Comedy,Drama,Romance	Romance	55.81
tt0204709	Drama,Romance	Romance	26.0
tt0204946	Comedy,Romance,Sport	Romance	46.52
tt0205000	Comedy,Romance	Romance	48.28
tt0205271	Comedy,Drama,Romance	Romance	37.31
tt0206275	Drama,Music,Romance	Romance	76.47
tt0206420	Comedy,Fantasy,Romance	Romance	60.23
tt0206917	Drama,Music,Romance	Romance	35.45
tt0206926	Comedy,Romance	Romance	59.65
tt0206963	Comedy,Drama,Romance	Romance	26.79
tt0207201	Comedy,Fantasy,Romance	Romance	29.72
tt0208196	Comedy,Romance	Romance	47.96
tt0209475	Comedy,Romance	Romance	68.66
tt0210358	Drama,Romance	Romance	32.81
tt0210616	Drama,Music,Romance	Romance	54.81
tt0211387	Comedy,Drama,Romance	Romance	25.0
tt0211915	Comedy,Romance	Romance	40.8
tt0212338	Comedy,Romance	Romance	33.47
tt0212380	Comedy,Drama,Romance	Romance	58.14
tt0212712	Drama,Romance,Sci-Fi	Romance	29.49
tt0213847	Comedy,Drama,Romance	Romance	21.28
tt0213890	Drama,Musical,Romance	Romance	36.84
tt0214388	Comedy,Romance	Romance	39.06
tt0216787	Comedy,Drama,Romance	Romance	38.0
tt0216799	Drama,Romance,War	Romance	10.13
tt0217630	Comedy,Romance	Romance	50.62
tt0218378	Drama,Romance,Western	Romance	21.74
tt0218864	Comedy,Romance	Romance	71.43
tt0218922	Drama,Mystery,Romance	Romance	44.57
tt0219400	Comedy,Romance	Romance	82.93
tt0220100	Drama,Romance	Romance	37.93
tt0220580	Drama,Romance,Thriller	Romance	22.37
tt0222024	Drama,Romance	Romance	44.44
tt0222850	Comedy,Drama,Romance	Romance	53.72
tt0225071	Drama,Romance	Romance	12.87
tt0227277	Crime,Drama,Romance	Romance	23.81
tt0230838	Drama,Romance	Romance	26.32
tt0233841	Drama,Romance	Romance	38.46
tt0234000	Action,Romance	Romance	35.48
tt0234137	Comedy,Drama,Romance	Romance	64.41
tt0234829	Comedy,Drama,Romance	Romance	42.86
tt0234853	Comedy,Drama,Romance	Romance	48.39
tt0235060	Drama,History,Romance	Romance	12.06
tt0236640	Biography,Drama,Romance	Romance	14.41
tt0237539	Comedy,Romance	Romance	51.02
tt0237993	Comedy,Romance	Romance	46.15
tt0238112	Drama,Music,Romance	Romance	7.83
tt0238936	Drama,Musical,Romance	Romance	22.05
tt0239948	Comedy,Crime,Romance	Romance	68.81
tt0239949	Comedy,Romance	Romance	60.92
tt0239986	Comedy,Romance	Romance	55.74
tt0240510	Adventure,Drama,Romance	Romance	8.97
tt0240890	Comedy,Romance	Romance	69.92
tt0240900	Comedy,Romance	Romance	56.73
tt0241303	Drama,Romance	Romance	31.76
tt0242888	Drama,Romance	Romance	25.93
tt0243155	Comedy,Drama,Romance	Romance	73.53
tt0243655	Comedy,Romance	Romance	53.04
tt0243736	Comedy,Romance	Romance	45.75
tt0243862	Comedy,Drama,Romance	Romance	56.32
tt0243931	Comedy,Romance	Romance	50.0
tt0244316	Drama,Romance	Romance	25.25
tt0244479	Action,Drama,Romance	Romance	13.79
tt0244970	Comedy,Romance	Romance	0.61
tt0245046	Drama,Romance,Thriller	Romance	15.04
tt0245238	Drama,Romance	Romance	21.18
tt0246544	Action,Adventure,Romance	Romance	28.12
tt0246592	Comedy,Drama,Romance	Romance	67.16
tt0246677	Crime,Drama,Romance	Romance	18.57
tt0246772	Comedy,Drama,Romance	Romance	36.9
tt0247196	Biography,Drama,Romance	Romance	22.79
tt0247444	Comedy,Drama,Romance	Romance	40.48
tt0247638	Comedy,Family,Romance	Romance	43.91
tt0248126	Drama,Musical,Romance	Romance	42.4
tt0250081	Comedy,Drama,Romance	Romance	18.18
tt0250224	Drama,Romance	Romance	50.0
tt0250468	Drama,Mystery,Romance	Romance	28.0
tt0250478	Comedy,Drama,Romance	Romance	33.33
tt0250494	Comedy,Romance	Romance	67.92
tt0250797	Drama,Romance,Thriller	Romance	45.19
tt0251127	Comedy,Romance	Romance	55.62
tt0252028	Comedy,Romance	Romance	61.16
tt0252076	Comedy,Drama,Romance	Romance	51.67
tt0253867	Comedy,Romance	Romance	66.34
tt0254099	Comedy,Drama,Romance	Romance	59.5
tt0254455	Drama,Romance	Romance	27.92
tt0254481	Action,Drama,Romance	Romance	48.94
tt0255111	Drama,Romance	Romance	50.0
tt0255819	Crime,Drama,Romance	Romance	19.05
tt0256103	Drama,Romance	Romance	33.78
tt0256276	Drama,Mystery,Romance	Romance	18.6
tt0256415	Comedy,Romance	Romance	50.38
tt0258068	Drama,Romance,Thriller	Romance	5.5
tt0258273	Comedy,Drama,Romance	Romance	47.67
tt0258470	Adventure,Comedy,Romance	Romance	55.49
tt0259393	Drama,Mystery,Romance	Romance	42.0
tt0259446	Comedy,Drama,Romance	Romance	46.46
tt0259711	Fantasy,Mystery,Romance	Romance	22.5
tt0261289	Comedy,Romance	Romance	44.55
tt0263208	Comedy,Drama,Romance	Romance	40.0
tt0263757	Comedy,Drama,Romance	Romance	37.69
tt0264150	Comedy,Romance	Romance	49.67
tt0264761	Comedy,Drama,Romance	Romance	51.83
tt0265029	Comedy,Romance	Romance	73.98
tt0265208	Comedy,Drama,Romance	Romance	47.83
tt0265343	Comedy,Drama,Romance	Romance	55.19
tt0265591	Comedy,Drama,Romance	Romance	32.96
tt0265930	Comedy,Drama,Romance	Romance	33.33
tt0266391	Drama,Romance	Romance	0.0
tt0267248	Drama,Mystery,Romance	Romance	19.75
tt0268995	Drama,Romance	Romance	31.15
tt0269341	Comedy,Romance	Romance	57.58
tt0269389	Comedy,Drama,Romance	Romance	56.25
tt0270980	Comedy,Romance	Romance	29.41
tt0271219	Comedy,Drama,Romance	Romance	35.0
tt0272338	Comedy,Drama,Romance	Romance	37.8
tt0273689	Drama,Romance,Sci-Fi	Romance	27.59
tt0274117	Crime,Drama,Romance	Romance	21.31
tt0274497	Drama,Romance	Romance	34.15
tt0274558	Drama,Romance	Romance	41.57
tt0274812	Comedy,Drama,Romance	Romance	29.58
tt0276751	Comedy,Drama,Romance	Romance	64.83
tt0278500	Comedy,Drama,Romance	Romance	62.33
tt0278823	Comedy,Romance	Romance	57.24
tt0279113	Drama,Romance	Romance	18.24
tt0280477	Crime,Drama,Romance	Romance	40.74
tt0280590	Comedy,Romance	Romance	45.33
tt0280720	Comedy,Music,Romance	Romance	79.39
tt0280778	Biography,Drama,Romance	Romance	6.08
tt0281358	Drama,Romance	Romance	20.93
tt0282599	Drama,Fantasy,Romance	Romance	46.67
tt0282687	Comedy,Romance	Romance	31.45
tt0283111	Comedy,Romance	Romance	63.28
tt0283900	Comedy,Drama,Romance	Romance	29.8
tt0284137	Action,Drama,Romance	Romance	21.05
tt0284363	Comedy,Drama,Romance	Romance	13.79
tt0285742	Drama,Romance	Romance	15.96
tt0286499	Comedy,Drama,Romance	Romance	66.22
tt0287467	Drama,Mystery,Romance	Romance	45.28
tt0289181	Drama,Romance	Romance	13.46
tt0290002	Comedy,Romance	Romance	39.95
tt0290212	Comedy,Romance	Romance	57.74
tt0291579	Romance,Thriller	Romance	33.73
tt0292490	Comedy,Drama,Romance	Romance	39.25
tt0292644	Comedy,Drama,Romance	Romance	26.92
tt0293116	Comedy,Romance	Romance	48.84
tt0293508	Drama,Musical,Romance	Romance	18.05
tt0293715	Comedy,Drama,Romance	Romance	42.77
tt0294357	Adventure,Drama,Romance	Romance	18.18
tt0294870	Drama,Musical,Romance	Romance	70.59
tt0295289	Comedy,Romance	Romance	72.04
tt0299108	Musical,Romance	Romance	42.86
tt0299458	Drama,Romance	Romance	26.4
tt0300015	Drama,Romance	Romance	22.39
tt0300051	Comedy,Drama,Romance	Romance	29.01
tt0300532	Drama,Romance,Sport	Romance	21.53
tt0301181	Comedy,Drama,Romance	Romance	45.0
tt0301357	Comedy,Drama,Romance	Romance	20.5
tt0304229	Drama,Romance	Romance	23.62
tt0305711	Comedy,Romance	Romance	65.15
tt0306734	Comedy,Drama,Romance	Romance	23.08
tt0307479	Drama,Mystery,Romance	Romance	21.3
tt0308383	Drama,Romance,Thriller	Romance	23.77
tt0308878	Comedy,Drama,Romance	Romance	39.81
tt0309530	Comedy,Romance	Romance	64.21
tt0309912	Adventure,Drama,Romance	Romance	3.96
tt0309987	Drama,Romance	Romance	17.69
tt0311519	Comedy,Drama,Romance	Romance	38.79
tt0312329	Biography,Drama,Romance	Romance	44.23
